numerical = -6.987359351560264997e-01   exact = -6.987359351560302745e-01
numerical = -7.527616613898718834e-01   exact = -7.527616613898824305e-01
numerical = -8.021370890492939276e-01   exact = -8.021370890492943717e-01
numerical = -8.465571939909698473e-01   exact = -8.465571939909707355e-01
numerical = -8.857475643243082342e-01   exact = -8.857475643243025720e-01
numerical = -9.194660956321391021e-01   exact = -9.194660956321326628e-01
numerical = -9.475044866072601657e-01   exact = -9.475044866072591665e-01
numerical = -9.696895258651722083e-01   exact = -9.696895258651603289e-01
numerical = -9.858841619834248782e-01   exact = -9.858841619834238790e-01
numerical = -9.959883501575436116e-01   exact = -9.959883501575436116e-01
numerical = -9.999396702427781891e-01   exact = -9.999396702427714168e-01
numerical = -9.977137123639685523e-01   exact = -9.977137123639756577e-01
numerical = -9.893242277113162286e-01   exact = -9.893242277113143412e-01
numerical = -9.748230435901881208e-01   exact = -9.748230435901941160e-01
numerical = -9.542997432502633437e-01   exact = -9.542997432502730026e-01
numerical = -9.278811124714645420e-01   exact = -9.278811124714401171e-01
numerical = -8.957303563255802903e-01   exact = -8.957303563255769596e-01
numerical = -8.580460909526153035e-01   exact = -8.580460909526020918e-01
numerical = -8.150611165793809620e-01   exact = -8.150611165793807400e-01
numerical = -7.670409793612468219e-01   exact = -7.670409793612463778e-01
numerical = -7.142823309305593726e-01   exact = -7.142823309305521562e-01
numerical = -6.571110957866346247e-01   exact = -6.571110957866229674e-01
numerical = -5.958804578480118019e-01   exact = -5.958804578480012548e-01
numerical = -5.309686786055568541e-01   exact = -5.309686786055500818e-01
numerical = -4.627767603551916631e-01   exact = -4.627767603551840025e-01
numerical = -3.917259689456802918e-01   exact = -3.917259689456903393e-01
numerical = -3.182552313455362936e-01   exact = -3.182552313455134230e-01
numerical = -2.428184241053282233e-01   exact = -2.428184241053198966e-01
numerical = -1.658815694671413321e-01   exact = -1.658815694671325058e-01
numerical = -8.791995644183028813e-02   exact = -8.791995644181323233e-02
numerical = -9.415204639558829441e-03   exact = -9.415204639565766601e-03
numerical = 6.914771100785627178e-02   exact = 6.914771100786744340e-02
numerical = 1.472834562527335911e-01   exact = 1.472834562527423063e-01
numerical = 2.245093357568523906e-01   exact = 2.245093357568485881e-01
numerical = 3.003482750147095648e-01   exact = 3.003482750147118963e-01
numerical = 3.743317675531277477e-01   exact = 3.743317675531306343e-01
numerical = 4.460027692005953948e-01   exact = 4.460027692005957278e-01
numerical = 5.149185215464725518e-01   exact = 5.149185215464755494e-01
numerical = 5.806532871477684266e-01   exact = 5.806532871477685376e-01
numerical = 6.428009795863816045e-01   exact = 6.428009795863840470e-01
numerical = 7.009776721290881252e-01   exact = 7.009776721290872370e-01
numerical = 7.548239694927750820e-01   exact = 7.548239694927747490e-01
numerical = 8.040072280629826373e-01   exact = 8.040072280630000678e-01
numerical = 8.482236108499916494e-01   exact = 8.482236108499942029e-01
numerical = 8.871999644874373203e-01   exact = 8.871999644874326574e-01
numerical = 9.206955066785216246e-01   exact = 9.206955066785295072e-01
numerical = 9.485033136649663188e-01   exact = 9.485033136649624330e-01
numerical = 9.704515985295323333e-01   exact = 9.704515985295431024e-01
numerical = 9.864047724357880575e-01   exact = 9.864047724357903890e-01
numerical = 9.962642822483923633e-01   exact = 9.962642822483855909e-01
numerical = 9.999692193600362433e-01   exact = 9.999692193600258072e-01
numerical = 9.974966959635350738e-01   exact = 9.974966959635186425e-01
numerical = 9.888619864446777097e-01   exact = 9.888619864446576146e-01
numerical = 9.741184330224054166e-01   exact = 9.741184330224027521e-01
numerical = 9.533571162192958637e-01   exact = 9.533571162192820969e-01
numerical = 9.267062921977626822e-01   exact = 9.267062921977584633e-01
numerical = 8.943306004384521390e-01   exact = 8.943306004384332653e-01
numerical = 8.564300466549034097e-01   exact = 8.564300466548819823e-01
numerical = 8.132387672282143098e-01   exact = 8.132387672282151980e-01
numerical = 7.650235827942812872e-01   exact = 7.650235827942912792e-01
numerical = 7.120823499190618300e-01   exact = 7.120823499190492845e-01
numerical = 6.547421210447204043e-01   exact = 6.547421210447207374e-01
numerical = 5.933571240740830310e-01   exact = 5.933571240740777020e-01
numerical = 5.283065740741674787e-01   exact = 5.283065740741716976e-01
numerical = 4.599923306181480376e-01   exact = 4.599923306181425420e-01
numerical = 3.888364152372121851e-01   exact = 3.888364152372011939e-01
numerical = 3.152784043189700847e-01   exact = 3.152784043189648666e-01
numerical = 2.397727135581288194e-01   exact = 2.397727135581171343e-01
numerical = 1.627857907351114575e-01   exact = 1.627857907350891975e-01
numerical = 8.479323416447297201e-02   exact = 8.479323416445749828e-02
numerical = 6.276854614808797736e-03   exact = 6.276854614796126448e-03
numerical = -7.227830114990407839e-02   exact = -7.227830114990607679e-02
numerical = -1.503869468197895354e-01   exact = -1.503869468197923664e-01
numerical = -2.275665544683826425e-01   exact = -2.275665544683876385e-01
numerical = -3.033403354415210584e-01   exact = -3.033403354415206699e-01
numerical = -3.772401857911553136e-01   exact = -3.772401857911651946e-01
numerical = -4.488095780579834382e-01   exact = -4.488095780579941518e-01
numerical = -5.176063815386298117e-01   exact = -5.176063815386348077e-01
numerical = -5.832055936146685049e-01   exact = -5.832055936146692821e-01
numerical = -6.452019652702413177e-01   exact = -6.452019652702608576e-01
numerical = -7.032125045791478568e-01   exact = -7.032125045791465245e-01
numerical = -7.568788426948757087e-01   exact = -7.568788426948761527e-01
numerical = -8.058694477283278035e-01   exact = -8.058694477283399049e-01
numerical = -8.498816728360089057e-01   exact = -8.498816728360198969e-01
numerical = -8.886436258664447418e-01   exact = -8.886436258664365262e-01
numerical = -9.219158490148308127e-01   exact = -9.219158490148275931e-01
numerical = -9.494927981099271497e-01   exact = -9.494927981099261505e-01
numerical = -9.712041123939333387e-01   exact = -9.712041123939357812e-01
numerical = -9.869156669518260871e-01   exact = -9.869156669518316383e-01
numerical = -9.965304012882387763e-01   exact = -9.965304012882378881e-01
numerical = -9.999889189332274997e-01   exact = -9.999889189332270556e-01
numerical = -9.972698543729877629e-01   exact = -9.972698543729872078e-01
numerical = -9.883900050384915037e-01   exact = -9.883900050384930580e-01
numerical = -9.734042275368645081e-01   exact = -9.734042275368514074e-01
numerical = -9.524050987663391643e-01   exact = -9.524050987663377210e-01
numerical = -9.255223440086491893e-01   exact = -9.255223440086536302e-01
numerical = -8.929220355314964053e-01   exact = -8.929220355315016233e-01
numerical = -8.548055666520490981e-01   exact = -8.548055666520397722e-01
numerical = -8.114084075994374423e-01   exact = -8.114084075994163481e-01
numerical = -7.629986508619404084e-01   exact = -7.629986508619215346e-01
numerical = -7.098753550052002703e-01   exact = -7.098753550051891681e-01
numerical = -6.523666971929611424e-01   exact = -6.523666971929568126e-01
numerical = -5.908279458231371351e-01   exact = -5.908279458231361359e-01
numerical = -5.256392658037422061e-01   exact = -5.256392658037321031e-01
numerical = -4.572033700269209633e-01   exact = -4.572033700269266809e-01
numerical = -3.859430315494393193e-01   exact = -3.859430315494346009e-01
numerical = -3.122984718482879618e-01   exact = -3.122984718482829658e-01
numerical = -2.367246412863532601e-01   exact = -2.367246412863416583e-01
numerical = -1.596884085878928217e-01   exact = -1.596884085878886583e-01
numerical = -8.166567668668114899e-02   exact = -8.166567668668429925e-02
numerical = -3.138442764002338792e-03   exact = -3.138442763995817966e-03
numerical = 7.540817936170506053e-02   exact = 7.540817936170561564e-02
numerical = 1.534889560984060430e-01   exact = 1.534889560984037393e-01
numerical = 2.306215316841266905e-01   exact = 2.306215316841287444e-01
numerical = 3.063294080123726282e-01   exact = 3.063294080123779017e-01
numerical = 3.801448882709866361e-01   exact = 3.801448882709845822e-01
numerical = 4.516119662095971488e-01   exact = 4.516119662096098608e-01
numerical = 5.202891431870260153e-01   exact = 5.202891431870187988e-01
numerical = 5.857521555955447212e-01   exact = 5.857521555955416126e-01
numerical = 6.475965958133353961e-01   exact = 6.475965958133315103e-01
numerical = 7.054404104934636210e-01   exact = 7.054404104934701714e-01
numerical = 7.589262607559790208e-01   exact = 7.589262607559901230e-01
numerical = 8.077237297027207719e-01   exact = 8.077237297027175522e-01
numerical = 8.515313636174072220e-01   exact = 8.515313636174055567e-01
numerical = 8.900785342414683221e-01   exact = 8.900785342414703205e-01
numerical = 9.231271106208543964e-01   exact = 9.231271106208522870e-01
numerical = 9.504729301958771970e-01   exact = 9.504729301958707577e-01
numerical = 9.719470600461789234e-01   exact = 9.719470600461778131e-01
numerical = 9.874168404993293180e-01   exact = 9.874168404993191039e-01
numerical = 9.967867046558580579e-01   exact = 9.967867046558709365e-01
numerical = 9.999987687683443705e-01   exact = 9.999987687683373760e-01
numerical = 9.970331898267439374e-01   exact = 9.970331898267343895e-01
numerical = 9.879082881417831086e-01   exact = 9.879082881417697859e-01
numerical = 9.726804341683669142e-01   exact = 9.726804341683583655e-01
numerical = 9.514437002686600975e-01   exact = 9.514437002686577660e-01
numerical = 9.243292795658517580e-01   exact = 9.243292795658560879e-01
numerical = 8.915046754789227590e-01   exact = 8.915046754789118788e-01
numerical = 8.531726669449618550e-01   exact = 8.531726669449407607e-01
numerical = 8.095700557217613280e-01   exact = 8.095700557217635485e-01
numerical = 7.609662035093771593e-01   exact = 7.609662035093797128e-01
numerical = 7.076613679275315372e-01   exact = 7.076613679275143287e-01
numerical = 6.499848476288921928e-01   exact = 6.499848476288717647e-01
numerical = 5.882929480071963368e-01   exact = 5.882929480071729111e-01
numerical = 5.229667800668451605e-01   exact = 5.229667800668341693e-01
numerical = 4.544099060523603684e-01   exact = 4.544099060523468236e-01
numerical = 3.830458463817616455e-01   exact = 3.830458463817516535e-01
numerical = 3.093154632853580832e-01   exact = 3.093154632853608033e-01
numerical = 2.336742373130116790e-01   exact = 2.336742373129982731e-01
numerical = 1.565894535342574334e-01   exact = 1.565894535342438887e-01
numerical = 7.853731481448612828e-02   exact = 7.853731481448532337e-02
numerical = 8.562161396552525616e-15   exact = -4.910966809321179854e-16
